dataset1,dataset2, dataset1Cardinality, dataset2Cardinality, dataset1GridNPartitions, dataset2GridNPartitions,resultSJSize,selectivity, BNLJMBRTests, BNLJjobsTimes, BNLJjobsTimesRelStdDev, BNLJsizeJoins, BNLJsizeJoinsRelStdDev,PBSMMBRTests, PBSMjobsTimes, PBSMjobsTimesRelStdDev, PBSMsizeJoins, PBSMsizeJoinsRelStdDev,DJMBRTests, DJjobsTimes, DJjobsTimesRelStdDev, DJsizeJoins, DJsizeJoinsRelStdDev,REPJMBRTests, REPJjobsTimes, REPJjobsTimesRelStdDev, REPJsizeJoins, REPJsizeJoinsRelStdDev,Smallest cardinality,Class
parks-00444_r1210.csv,lakes-00444_r1210.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1211.csv,lakes-00444_r1211.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1212.csv,lakes-00444_r1212.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1213.csv,lakes-00444_r1213.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1214.csv,lakes-00444_r1214.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1215.csv,lakes-00444_r1215.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1216.csv,lakes-00444_r1216.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1217.csv,lakes-00444_r1217.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1218.csv,lakes-00444_r1218.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1219.csv,lakes-00444_r1219.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00444_r1220.csv,lakes-00444_r1220.csv,9,47,1,1,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
parks-00424.csv,lakes-00424.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1221.csv,lakes-00424_r1221.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1222.csv,lakes-00424_r1222.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1223.csv,lakes-00424_r1223.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1224.csv,lakes-00424_r1224.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1225.csv,lakes-00424_r1225.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1226.csv,lakes-00424_r1226.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1227.csv,lakes-00424_r1227.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00424_r1228.csv,lakes-00424_r1228.csv,7,7,1,1,14,0.285714286,0,0,0,0,0,54,8.546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00211.csv,lakes-00211.csv,7,43944,1,10,122,0.000396609,0,0,0,0,0,7722,67.128,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
parks-00192.csv,lakes-00192.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1229.csv,lakes-00192_r1229.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1230.csv,lakes-00192_r1230.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1231.csv,lakes-00192_r1231.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1232.csv,lakes-00192_r1232.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1233.csv,lakes-00192_r1233.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1234.csv,lakes-00192_r1234.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1235.csv,lakes-00192_r1235.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1236.csv,lakes-00192_r1236.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1237.csv,lakes-00192_r1237.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1238.csv,lakes-00192_r1238.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1239.csv,lakes-00192_r1239.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1240.csv,lakes-00192_r1240.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1241.csv,lakes-00192_r1241.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1242.csv,lakes-00192_r1242.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1243.csv,lakes-00192_r1243.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1244.csv,lakes-00192_r1244.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1245.csv,lakes-00192_r1245.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1246.csv,lakes-00192_r1246.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1247.csv,lakes-00192_r1247.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1248.csv,lakes-00192_r1248.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1249.csv,lakes-00192_r1249.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1250.csv,lakes-00192_r1250.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1251.csv,lakes-00192_r1251.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1252.csv,lakes-00192_r1252.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1253.csv,lakes-00192_r1253.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1254.csv,lakes-00192_r1254.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1255.csv,lakes-00192_r1255.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1256.csv,lakes-00192_r1256.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1257.csv,lakes-00192_r1257.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1258.csv,lakes-00192_r1258.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1259.csv,lakes-00192_r1259.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1260.csv,lakes-00192_r1260.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1261.csv,lakes-00192_r1261.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1262.csv,lakes-00192_r1262.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1263.csv,lakes-00192_r1263.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1264.csv,lakes-00192_r1264.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1265.csv,lakes-00192_r1265.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1266.csv,lakes-00192_r1266.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1267.csv,lakes-00192_r1267.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1268.csv,lakes-00192_r1268.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1269.csv,lakes-00192_r1269.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1270.csv,lakes-00192_r1270.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1271.csv,lakes-00192_r1271.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1272.csv,lakes-00192_r1272.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1273.csv,lakes-00192_r1273.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1274.csv,lakes-00192_r1274.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1275.csv,lakes-00192_r1275.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1276.csv,lakes-00192_r1276.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1277.csv,lakes-00192_r1277.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1278.csv,lakes-00192_r1278.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1279.csv,lakes-00192_r1279.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1280.csv,lakes-00192_r1280.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1281.csv,lakes-00192_r1281.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1282.csv,lakes-00192_r1282.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1283.csv,lakes-00192_r1283.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00192_r1284.csv,lakes-00192_r1284.csv,7,509,1,1,20,0.005613247,0,0,0,0,0,197,10.526,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
parks-00152.csv,lakes-00152.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1285.csv,lakes-00152_r1285.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1286.csv,lakes-00152_r1286.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1287.csv,lakes-00152_r1287.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1288.csv,lakes-00152_r1288.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1289.csv,lakes-00152_r1289.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1290.csv,lakes-00152_r1290.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1291.csv,lakes-00152_r1291.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00152_r1292.csv,lakes-00152_r1292.csv,26,7,1,1,13,0.071428571,0,0,0,0,0,1700,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
parks-00047.csv,lakes-00047.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1293.csv,lakes-00047_r1293.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1294.csv,lakes-00047_r1294.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1295.csv,lakes-00047_r1295.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1296.csv,lakes-00047_r1296.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1297.csv,lakes-00047_r1297.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1298.csv,lakes-00047_r1298.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1299.csv,lakes-00047_r1299.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1300.csv,lakes-00047_r1300.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1301.csv,lakes-00047_r1301.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1302.csv,lakes-00047_r1302.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1303.csv,lakes-00047_r1303.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1304.csv,lakes-00047_r1304.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1305.csv,lakes-00047_r1305.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1306.csv,lakes-00047_r1306.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1307.csv,lakes-00047_r1307.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1308.csv,lakes-00047_r1308.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00047_r1309.csv,lakes-00047_r1309.csv,63,6,1,1,0,0,0,0,0,0,0,2,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
parks-00370.csv,lakes-00370.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1310.csv,lakes-00370_r1310.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1311.csv,lakes-00370_r1311.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1312.csv,lakes-00370_r1312.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1313.csv,lakes-00370_r1313.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1314.csv,lakes-00370_r1314.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1315.csv,lakes-00370_r1315.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1316.csv,lakes-00370_r1316.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1317.csv,lakes-00370_r1317.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1318.csv,lakes-00370_r1318.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1319.csv,lakes-00370_r1319.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1320.csv,lakes-00370_r1320.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1321.csv,lakes-00370_r1321.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1322.csv,lakes-00370_r1322.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1323.csv,lakes-00370_r1323.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1324.csv,lakes-00370_r1324.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1325.csv,lakes-00370_r1325.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00370_r1326.csv,lakes-00370_r1326.csv,5,98,1,1,0,0,0,0,0,0,0,4,0.614,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
parks-00368.csv,lakes-00368.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1327.csv,lakes-00368_r1327.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1328.csv,lakes-00368_r1328.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1329.csv,lakes-00368_r1329.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1330.csv,lakes-00368_r1330.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1331.csv,lakes-00368_r1331.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1332.csv,lakes-00368_r1332.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1333.csv,lakes-00368_r1333.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00368_r1334.csv,lakes-00368_r1334.csv,5,355,1,1,710,0.4,0,0,0,0,0,22530,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222.csv,lakes-00222.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1335.csv,lakes-00222_r1335.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1336.csv,lakes-00222_r1336.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1337.csv,lakes-00222_r1337.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1338.csv,lakes-00222_r1338.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1339.csv,lakes-00222_r1339.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1340.csv,lakes-00222_r1340.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1341.csv,lakes-00222_r1341.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00222_r1342.csv,lakes-00222_r1342.csv,5,11957,1,2,7526,0.125884419,0,0,0,0,0,72396,1.971,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
parks-00217.csv,lakes-00217.csv,4,26394,1,3,1,9.47185E-06,0,0,0,0,0,1613,3.562,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
parks-00044.csv,lakes-00044.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1343.csv,lakes-00044_r1343.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1344.csv,lakes-00044_r1344.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1345.csv,lakes-00044_r1345.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1346.csv,lakes-00044_r1346.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1347.csv,lakes-00044_r1347.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1348.csv,lakes-00044_r1348.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1349.csv,lakes-00044_r1349.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1350.csv,lakes-00044_r1350.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1351.csv,lakes-00044_r1351.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1352.csv,lakes-00044_r1352.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1353.csv,lakes-00044_r1353.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1354.csv,lakes-00044_r1354.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
parks-00044_r1355.csv,lakes-00044_r1355.csv,4,58,1,1,0,0,0,0,0,0,0,4788,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
